"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"27853","948","8600000US02474","ZCTA5 02474"
"17526","938","8600000US02476","ZCTA5 02476"
"26123","65","8600000US02478","ZCTA5 02478"
"16121","821","8600000US02481","ZCTA5 02481"
"10814","813","8600000US02482","ZCTA5 02482"
"20679","710","8600000US02492","ZCTA5 02492"
"12103","24","8600000US02493","ZCTA5 02493"
"10498","707","8600000US02494","ZCTA5 02494"
"13443","938","8600000US02532","ZCTA5 02532"
"1082","463","8600000US02534","ZCTA5 02534"
"2005","378","8600000US02535","ZCTA5 02535"
"19629","868","8600000US02536","ZCTA5 02536"
"6824","857","8600000US02537","ZCTA5 02537"
"4129","701","8600000US02538","ZCTA5 02538"
"4358","15","8600000US02539","ZCTA5 02539"
"8241","733","8600000US02540","ZCTA5 02540"
"948","269","8600000US02542","ZCTA5 02542"
"680","233","8600000US02543","ZCTA5 02543"
"96","99","8600000US02553","ZCTA5 02553"
"11023","121","8600000US02554","ZCTA5 02554"
"2554","724","8600000US02556","ZCTA5 02556"
"4701","14","8600000US02557","ZCTA5 02557"
"1632","513","8600000US02558","ZCTA5 02558"
"3228","453","8600000US02559","ZCTA5 02559"
"257","180","8600000US02561","ZCTA5 02561"
"2814","395","8600000US02562","ZCTA5 02562"
"9728","780","8600000US02563","ZCTA5 02563"
"189","121","8600000US02564","ZCTA5 02564"
"4132","26","8600000US02568","ZCTA5 02568"
"10858","1187","8600000US02571","ZCTA5 02571"
"2197","372","8600000US02575","ZCTA5 02575"
"4171","775","8600000US02576","ZCTA5 02576"
"0","13","8600000US02584","ZCTA5 02584"
"14939","1077","8600000US02601","ZCTA5 02601"
"1892","441","8600000US02630","ZCTA5 02630"
"9565","149","8600000US02631","ZCTA5 02631"
"11105","1006","8600000US02632","ZCTA5 02632"
"4040","324","8600000US02633","ZCTA5 02633"
"2826","463","8600000US02635","ZCTA5 02635"
"184","94","8600000US02637","ZCTA5 02637"
"3028","472","8600000US02638","ZCTA5 02638"
"3147","439","8600000US02639","ZCTA5 02639"
"202","178","8600000US02641","ZCTA5 02641"
"4873","41","8600000US02642","ZCTA5 02642"
"0","13","8600000US02643","ZCTA5 02643"
"3744","610","8600000US02644","ZCTA5 02644"
"9730","429","8600000US02645","ZCTA5 02645"
"1715","326","8600000US02646","ZCTA5 02646"
"121","87","8600000US02647","ZCTA5 02647"
"6833","753","8600000US02648","ZCTA5 02648"
"14204","42","8600000US02649","ZCTA5 02649"
"865","245","8600000US02650","ZCTA5 02650"
"23","36","8600000US02651","ZCTA5 02651"
"710","283","8600000US02652","ZCTA5 02652"
"5865","69","8600000US02653","ZCTA5 02653"
"3100","437","8600000US02655","ZCTA5 02655"
"2972","19","8600000US02657","ZCTA5 02657"
"992","268","8600000US02659","ZCTA5 02659"
"6336","613","8600000US02660","ZCTA5 02660"
"106","99","8600000US02663","ZCTA5 02663"
"8565","661","8600000US02664","ZCTA5 02664"
"366","183","8600000US02666","ZCTA5 02666"
"3556","327","8600000US02667","ZCTA5 02667"
"2696","846","8600000US02668","ZCTA5 02668"
"112","144","8600000US02669","ZCTA5 02669"
"1190","235","8600000US02670","ZCTA5 02670"
"940","264","8600000US02671","ZCTA5 02671"
"261","205","8600000US02672","ZCTA5 02672"
"8875","735","8600000US02673","ZCTA5 02673"
"6392","601","8600000US02675","ZCTA5 02675"
"4450","447","8600000US02702","ZCTA5 02702"
"45023","29","8600000US02703","ZCTA5 02703"
"37","20","8600000US02713","ZCTA5 02713"
"3934","499","8600000US02715","ZCTA5 02715"
"4914","444","8600000US02717","ZCTA5 02717"
"6748","995","8600000US02718","ZCTA5 02718"
"16072","30","8600000US02719","ZCTA5 02719"
"30579","1523","8600000US02720","ZCTA5 02720"
"25826","1453","8600000US02721","ZCTA5 02721"
"15340","1403","8600000US02723","ZCTA5 02723"
"17506","1219","8600000US02724","ZCTA5 02724"
"2647","477","8600000US02725","ZCTA5 02725"
"15513","477","8600000US02726","ZCTA5 02726"
"5148","17","8600000US02738","ZCTA5 02738"
"6374","15","8600000US02739","ZCTA5 02739"
"43444","1614","8600000US02740","ZCTA5 02740"
"10589","25","8600000US02743","ZCTA5 02743"
"11695","1050","8600000US02744","ZCTA5 02744"
"24836","1290","8600000US02745","ZCTA5 02745"
"15283","1111","8600000US02746","ZCTA5 02746"
"23051","749","8600000US02747","ZCTA5 02747"
"11212","763","8600000US02748","ZCTA5 02748"
"27615","435","8600000US02760","ZCTA5 02760"
"9227","25","8600000US02762","ZCTA5 02762"
"1666","442","8600000US02763","ZCTA5 02763"
"3911","499","8600000US02764","ZCTA5 02764"
"19874","29","8600000US02766","ZCTA5 02766"
"14626","298","8600000US02767","ZCTA5 02767"
"12285","18","8600000US02769","ZCTA5 02769"
"5461","184","8600000US02770","ZCTA5 02770"
"15613","36","8600000US02771","ZCTA5 02771"
"16692","32","8600000US02777","ZCTA5 02777"
"6801","39","8600000US02779","ZCTA5 02779"
"50299","1064","8600000US02780","ZCTA5 02780"
"15879","222","8600000US02790","ZCTA5 02790"
"373","146","8600000US02791","ZCTA5 02791"
"501","390","8600000US02802","ZCTA5 02802"
"2005","492","8600000US02804","ZCTA5 02804"
"16106","25","8600000US02806","ZCTA5 02806"
"871","220","8600000US02807","ZCTA5 02807"
"2466","670","8600000US02808","ZCTA5 02808"
"22095","47","8600000US02809","ZCTA5 02809"
"1300","332","8600000US02812","ZCTA5 02812"
"7832","19","8600000US02813","ZCTA5 02813"
"8033","559","8600000US02814","ZCTA5 02814"
"150","163","8600000US02815","ZCTA5 02815"
"32683","346","8600000US02816","ZCTA5 02816"
"6297","25","8600000US02817","ZCTA5 02817"
"18790","794","8600000US02818","ZCTA5 02818"
"6018","317","8600000US02822","ZCTA5 02822"
"5964","568","8600000US02825","ZCTA5 02825"
"382","202","8600000US02826","ZCTA5 02826"
"2194","324","8600000US02827","ZCTA5 02827"
"7528","643","8600000US02828","ZCTA5 02828"
"5624","782","8600000US02830","ZCTA5 02830"
"3725","642","8600000US02831","ZCTA5 02831"
"4713","673","8600000US02832","ZCTA5 02832"
"932","329","8600000US02833","ZCTA5 02833"
"5494","30","8600000US02835","ZCTA5 02835"
"165","124","8600000US02836","ZCTA5 02836"
"3496","23","8600000US02837","ZCTA5 02837"
"3521","738","8600000US02838","ZCTA5 02838"
"2100","645","8600000US02839","ZCTA5 02839"
"22976","49","8600000US02840","ZCTA5 02840"
"1792","14","8600000US02841","ZCTA5 02841"
"15931","50","8600000US02842","ZCTA5 02842"
"21653","655","8600000US02852","ZCTA5 02852"
"7969","1032","8600000US02857","ZCTA5 02857"
"613","434","8600000US02858","ZCTA5 02858"
"7992","943","8600000US02859","ZCTA5 02859"
"47175","1208","8600000US02860","ZCTA5 02860"
"24764","1192","8600000US02861","ZCTA5 02861"
"19437","44","8600000US02863","ZCTA5 02863"
"34936","76","8600000US02864","ZCTA5 02864"
"17876","829","8600000US02865","ZCTA5 02865"
"17108","146","8600000US02871","ZCTA5 02871"
"204","149","8600000US02872","ZCTA5 02872"
"130","138","8600000US02873","ZCTA5 02873"
"6620","716","8600000US02874","ZCTA5 02874"
"439","234","8600000US02875","ZCTA5 02875"
"577","266","8600000US02876","ZCTA5 02876"
"15730","39","8600000US02878","ZCTA5 02878"
"20851","849","8600000US02879","ZCTA5 02879"
"7593","851","8600000US02881","ZCTA5 02881"
"14204","394","8600000US02882","ZCTA5 02882"
"10451","42","8600000US02885","ZCTA5 02885"
"29443","1060","8600000US02886","ZCTA5 02886"
"17901","740","8600000US02888","ZCTA5 02888"
"27531","1307","8600000US02889","ZCTA5 02889"
"21196","407","8600000US02891","ZCTA5 02891"
"5502","643","8600000US02892","ZCTA5 02892"
"29283","235","8600000US02893","ZCTA5 02893"
"512","227","8600000US02894","ZCTA5 02894"
"41616","60","8600000US02895","ZCTA5 02895"
"11901","266","8600000US02896","ZCTA5 02896"
"1137","365","8600000US02898","ZCTA5 02898"
"11443","841","8600000US02903","ZCTA5 02903"
"29881","2031","8600000US02904","ZCTA5 02904"
"26020","1670","8600000US02905","ZCTA5 02905"
"28254","1454","8600000US02906","ZCTA5 02906"
"31277","2453","8600000US02907","ZCTA5 02907"
"37792","2060","8600000US02908","ZCTA5 02908"
"40286","2365","8600000US02909","ZCTA5 02909"
"21746","1249","8600000US02910","ZCTA5 02910"
"15627","1147","8600000US02911","ZCTA5 02911"
"1279","213","8600000US02912","ZCTA5 02912"
"21720","1228","8600000US02914","ZCTA5 02914"
"16423","907","8600000US02915","ZCTA5 02915"
"9292","936","8600000US02916","ZCTA5 02916"
"14260","629","8600000US02917","ZCTA5 02917"
"29312","32","8600000US02919","ZCTA5 02919"
"36695","1407","8600000US02920","ZCTA5 02920"
"12463","955","8600000US02921","ZCTA5 02921"
"11484","125","8600000US03031","ZCTA5 03031"
"5514","19","8600000US03032","ZCTA5 03032"
"5394","22","8600000US03033","ZCTA5 03033"
"4088","139","8600000US03034","ZCTA5 03034"
"5191","19","8600000US03036","ZCTA5 03036"
"4363","144","8600000US03037","ZCTA5 03037"
"33705","128","8600000US03038","ZCTA5 03038"
"6989","38","8600000US03042","ZCTA5 03042"
"1574","186","8600000US03043","ZCTA5 03043"
"4695","31","8600000US03044","ZCTA5 03044"
"13766","565","8600000US03045","ZCTA5 03045"
"2846","27","8600000US03046","ZCTA5 03046"
"1828","241","8600000US03047","ZCTA5 03047"
"3564","350","8600000US03048","ZCTA5 03048"
"7973","20","8600000US03049","ZCTA5 03049"
"25543","92","8600000US03051","ZCTA5 03051"
"8560","87","8600000US03052","ZCTA5 03052"
"26028","125","8600000US03053","ZCTA5 03053"
"26314","64","8600000US03054","ZCTA5 03054"
"15906","113","8600000US03055","ZCTA5 03055"
"2662","65","8600000US03057","ZCTA5 03057"
"30092","1454","8600000US03060","ZCTA5 03060"
"28550","1422","8600000US03062","ZCTA5 03062"
"16126","1033","8600000US03063","ZCTA5 03063"
"14284","959","8600000US03064","ZCTA5 03064"
"5781","46","8600000US03070","ZCTA5 03070"
"5373","31","8600000US03071","ZCTA5 03071"
"13991","25","8600000US03076","ZCTA5 03076"
"10407","83","8600000US03077","ZCTA5 03077"
"29633","42","8600000US03079","ZCTA5 03079"
"1706","179","8600000US03082","ZCTA5 03082"
"1250","271","8600000US03084","ZCTA5 03084"
"3915","165","8600000US03086","ZCTA5 03086"
"14694","22","8600000US03087","ZCTA5 03087"
"2834","505","8600000US03101","ZCTA5 03101"
"33951","1459","8600000US03102","ZCTA5 03102"
"36831","1579","8600000US03103","ZCTA5 03103"
"32776","1338","8600000US03104","ZCTA5 03104"
"14375","38","8600000US03106","ZCTA5 03106"
"10409","1182","8600000US03109","ZCTA5 03109"
"22710","52","8600000US03110","ZCTA5 03110"
"230","72","8600000US03215","ZCTA5 03215"
"2494","484","8600000US03216","ZCTA5 03216"
"2237","346","8600000US03217","ZCTA5 03217"
"1070","382","8600000US03218","ZCTA5 03218"
"7566","308","8600000US03220","ZCTA5 03220"
"1922","240","8600000US03221","ZCTA5 03221"
"5895","331","8600000US03222","ZCTA5 03222"
"3382","41","8600000US03223","ZCTA5 03223"
"2402","290","8600000US03224","ZCTA5 03224"
"3573","380","8600000US03225","ZCTA5 03225"
"881","204","8600000US03226","ZCTA5 03226"
"1126","231","8600000US03227","ZCTA5 03227"
"5746","19","8600000US03229","ZCTA5 03229"
"1445","250","8600000US03230","ZCTA5 03230"
"226","112","8600000US03231","ZCTA5 03231"
"334","209","8600000US03233","ZCTA5 03233"
"4767","22","8600000US03234","ZCTA5 03234"
"8793","53","8600000US03235","ZCTA5 03235"
"2082","341","8600000US03237","ZCTA5 03237"
"95","57","8600000US03238","ZCTA5 03238"
"1293","230","8600000US03240","ZCTA5 03240"
"908","182","8600000US03241","ZCTA5 03241"
"4966","18","8600000US03242","ZCTA5 03242"
"809","138","8600000US03243","ZCTA5 03243"
"7589","460","8600000US03244","ZCTA5 03244"
"2093","383","8600000US03245","ZCTA5 03245"
"16573","30","8600000US03246","ZCTA5 03246"
"7213","27","8600000US03249","ZCTA5 03249"
"1270","324","8600000US03251","ZCTA5 03251"
"6410","33","8600000US03253","ZCTA5 03253"
"4149","34","8600000US03254","ZCTA5 03254"
"1852","247","8600000US03255","ZCTA5 03255"
"2450","203","8600000US03256","ZCTA5 03256"
"4179","209","8600000US03257","ZCTA5 03257"
"2689","21","8600000US03258","ZCTA5 03258"
"407","110","8600000US03259","ZCTA5 03259"
"1012","375","8600000US03260","ZCTA5 03260"
"4337","57","8600000US03261","ZCTA5 03261"
"1170","248","8600000US03262","ZCTA5 03262"
"4114","27","8600000US03263","ZCTA5 03263"
"7249","128","8600000US03264","ZCTA5 03264"
"2023","212","8600000US03266","ZCTA5 03266"
"1452","381","8600000US03268","ZCTA5 03268"
"2920","110","8600000US03269","ZCTA5 03269"
"357","178","8600000US03273","ZCTA5 03273"
"11652","27","8600000US03275","ZCTA5 03275"
"8289","330","8600000US03276","ZCTA5 03276"
"2978","59","8600000US03278","ZCTA5 03278"
"639","144","8600000US03279","ZCTA5 03279"
"1057","174","8600000US03280","ZCTA5 03280"
"9058","19","8600000US03281","ZCTA5 03281"
"1089","239","8600000US03282","ZCTA5 03282"
"996","343","8600000US03284","ZCTA5 03284"
"2516","38","8600000US03285","ZCTA5 03285"
"1444","188","8600000US03287","ZCTA5 03287"
"5036","184","8600000US03290","ZCTA5 03290"
"92","153","8600000US03291","ZCTA5 03291"
"156","105","8600000US03293","ZCTA5 03293"
"33550","754","8600000US03301","ZCTA5 03301"
"15984","749","8600000US03303","ZCTA5 03303"
"7958","31","8600000US03304","ZCTA5 03304"
"5591","21","8600000US03307","ZCTA5 03307"
"24849","483","8600000US03431","ZCTA5 03431"
"3036","388","8600000US03440","ZCTA5 03440"
"163","124","8600000US03441","ZCTA5 03441"
"1684","289","8600000US03442","ZCTA5 03442"
"235","176","8600000US03443","ZCTA5 03443"
"1553","212","8600000US03444","ZCTA5 03444"
"700","115","8600000US03445","ZCTA5 03445"
"6375","349","8600000US03446","ZCTA5 03446"
"2324","335","8600000US03447","ZCTA5 03447"
"749","118","8600000US03448","ZCTA5 03448"
"1715","192","8600000US03449","ZCTA5 03449"
"882","162","8600000US03450","ZCTA5 03450"
"3905","20","8600000US03451","ZCTA5 03451"
"5275","15","8600000US03452","ZCTA5 03452"
"2524","374","8600000US03455","ZCTA5 03455"
"788","180","8600000US03456","ZCTA5 03456"
"709","161","8600000US03457","ZCTA5 03457"
"7111","135","8600000US03458","ZCTA5 03458"
"6100","19","8600000US03461","ZCTA5 03461"
"1388","340","8600000US03462","ZCTA5 03462"
"977","157","8600000US03464","ZCTA5 03464"
"1734","256","8600000US03465","ZCTA5 03465"
"2002","346","8600000US03466","ZCTA5 03466"
"2023","381","8600000US03467","ZCTA5 03467"
"5138","236","8600000US03470","ZCTA5 03470"
"5920","17","8600000US03561","ZCTA5 03561"
"10025","54","8600000US03570","ZCTA5 03570"
"2591","30","8600000US03574","ZCTA5 03574"
"52","94","8600000US03575","ZCTA5 03575"
"2718","250","8600000US03576","ZCTA5 03576"
"341","84","8600000US03579","ZCTA5 03579"
"1419","267","8600000US03580","ZCTA5 03580"
"3190","121","8600000US03581","ZCTA5 03581"
"2077","227","8600000US03582","ZCTA5 03582"
"942","138","8600000US03583","ZCTA5 03583"
"3570","141","8600000US03584","ZCTA5 03584"
"2556","312","8600000US03585","ZCTA5 03585"
"605","147","8600000US03586","ZCTA5 03586"
"1535","184","8600000US03588","ZCTA5 03588"
"1173","217","8600000US03590","ZCTA5 03590"
"1147","157","8600000US03592","ZCTA5 03592"
"384","62","8600000US03593","ZCTA5 03593"
"721","138","8600000US03595","ZCTA5 03595"
"490","131","8600000US03597","ZCTA5 03597"
"3173","359","8600000US03598","ZCTA5 03598"
"602","295","8600000US03601","ZCTA5 03601"
"2277","251","8600000US03602","ZCTA5 03602"
"5357","93","8600000US03603","ZCTA5 03603"
"117","79","8600000US03604","ZCTA5 03604"
"809","168","8600000US03605","ZCTA5 03605"
"338","87","8600000US03607","ZCTA5 03607"
"3314","230","8600000US03608","ZCTA5 03608"
"560","243","8600000US03609","ZCTA5 03609"
"762","171","8600000US03740","ZCTA5 03740"
"4115","188","8600000US03741","ZCTA5 03741"
"13659","183","8600000US03743","ZCTA5 03743"
"1480","231","8600000US03745","ZCTA5 03745"
"169","45","8600000US03746","ZCTA5 03746"
"4769","248","8600000US03748","ZCTA5 03748"
"1059","363","8600000US03750","ZCTA5 03750"
"638","217","8600000US03751","ZCTA5 03751"
"964","278","8600000US03752","ZCTA5 03752"
"2878","119","8600000US03753","ZCTA5 03753"
"50","77","8600000US03754","ZCTA5 03754"
"10466","368","8600000US03755","ZCTA5 03755"
"576","184","8600000US03765","ZCTA5 03765"
"9643","457","8600000US03766","ZCTA5 03766"
"1713","185","8600000US03768","ZCTA5 03768"
"460","231","8600000US03770","ZCTA5 03770"
"939","183","8600000US03771","ZCTA5 03771"
"7636","223","8600000US03773","ZCTA5 03773"
"1884","309","8600000US03774","ZCTA5 03774"
"1372","316","8600000US03777","ZCTA5 03777"
"817","124","8600000US03779","ZCTA5 03779"
"586","233","8600000US03780","ZCTA5 03780"
"2305","386","8600000US03781","ZCTA5 03781"
"3013","228","8600000US03782","ZCTA5 03782"
"4126","473","8600000US03784","ZCTA5 03784"
"2300","428","8600000US03785","ZCTA5 03785"
"22424","247","8600000US03801","ZCTA5 03801"
"3830","348","8600000US03809","ZCTA5 03809"
"1501","349","8600000US03810","ZCTA5 03810"
"7014","17","8600000US03811","ZCTA5 03811"
"485","182","8600000US03812","ZCTA5 03812"
"3044","545","8600000US03813","ZCTA5 03813"
"2201","286","8600000US03814","ZCTA5 03814"
"1206","203","8600000US03816","ZCTA5 03816"
"976","360","8600000US03817","ZCTA5 03817"
"4127","561","8600000US03818","ZCTA5 03818"
"4520","35","8600000US03819","ZCTA5 03819"
"32046","110","8600000US03820","ZCTA5 03820"
"2121","222","8600000US03823","ZCTA5 03823"
"16476","21","8600000US03824","ZCTA5 03824"
"9293","200","8600000US03825","ZCTA5 03825"
"1952","415","8600000US03826","ZCTA5 03826"
"3065","407","8600000US03827","ZCTA5 03827"
"1567","390","8600000US03830","ZCTA5 03830"
"291","73","8600000US03832","ZCTA5 03832"
"21901","228","8600000US03833","ZCTA5 03833"
"6952","18","8600000US03835","ZCTA5 03835"
"1304","200","8600000US03836","ZCTA5 03836"
"1736","319","8600000US03837","ZCTA5 03837"
"1191","275","8600000US03838","ZCTA5 03838"
"4022","598","8600000US03839","ZCTA5 03839"
"4038","36","8600000US03840","ZCTA5 03840"
"6798","422","8600000US03841","ZCTA5 03841"
"15787","108","8600000US03842","ZCTA5 03842"
"2222","349","8600000US03844","ZCTA5 03844"
"1213","294","8600000US03845","ZCTA5 03845"
"979","217","8600000US03846","ZCTA5 03846"
"376","217","8600000US03847","ZCTA5 03847"
"6330","26","8600000US03848","ZCTA5 03848"
"1701","235","8600000US03849","ZCTA5 03849"
"198","75","8600000US03850","ZCTA5 03850"
"4230","207","8600000US03851","ZCTA5 03851"
"416","209","8600000US03852","ZCTA5 03852"
"673","240","8600000US03853","ZCTA5 03853"
"863","185","8600000US03854","ZCTA5 03854"
"2801","136","8600000US03855","ZCTA5 03855"
"1984","360","8600000US03856","ZCTA5 03856"
"9161","26","8600000US03857","ZCTA5 03857"
"4930","24","8600000US03858","ZCTA5 03858"
"4061","697","8600000US03860","ZCTA5 03860"
"4524","19","8600000US03861","ZCTA5 03861"
"4497","34","8600000US03862","ZCTA5 03862"
"2080","286","8600000US03864","ZCTA5 03864"
"7724","21","8600000US03865","ZCTA5 03865"
"21739","1001","8600000US03867","ZCTA5 03867"
"5544","801","8600000US03868","ZCTA5 03868"
"2527","38","8600000US03869","ZCTA5 03869"
"5299","115","8600000US03870","ZCTA5 03870"
"179","110","8600000US03871","ZCTA5 03871"
"3875","529","8600000US03872","ZCTA5 03872"
"6328","85","8600000US03873","ZCTA5 03873"
"8982","119","8600000US03874","ZCTA5 03874"
"832","205","8600000US03875","ZCTA5 03875"
"12085","54","8600000US03878","ZCTA5 03878"
"1647","324","8600000US03882","ZCTA5 03882"
"282","279","8600000US03883","ZCTA5 03883"
"4023","196","8600000US03884","ZCTA5 03884"
"7430","59","8600000US03885","ZCTA5 03885"
"1718","376","8600000US03886","ZCTA5 03886"
"1779","289","8600000US03887","ZCTA5 03887"
"64","71","8600000US03890","ZCTA5 03890"
"6289","137","8600000US03894","ZCTA5 03894"
"7930","196","8600000US03901","ZCTA5 03901"
"1928","553","8600000US03902","ZCTA5 03902"
"6767","18","8600000US03903","ZCTA5 03903"
"8068","439","8600000US03904","ZCTA5 03904"
"1717","436","8600000US03905","ZCTA5 03905"
"4589","199","8600000US03906","ZCTA5 03906"
"1137","261","8600000US03907","ZCTA5 03907"
"7531","35","8600000US03908","ZCTA5 03908"
"10727","617","8600000US03909","ZCTA5 03909"
"418","242","8600000US03910","ZCTA5 03910"
"61","73","8600000US03911","ZCTA5 03911"
"2574","49","8600000US04001","ZCTA5 04001"
"7596","26","8600000US04002","ZCTA5 04002"
"214","106","8600000US04003","ZCTA5 04003"
"23464","238","8600000US04005","ZCTA5 04005"
"141","72","8600000US04006","ZCTA5 04006"
"2780","155","8600000US04008","ZCTA5 04008"
"5335","69","8600000US04009","ZCTA5 04009"
"1691","239","8600000US04010","ZCTA5 04010"
"20565","26","8600000US04011","ZCTA5 04011"
"3838","170","8600000US04015","ZCTA5 04015"
"515","116","8600000US04017","ZCTA5 04017"
"42","28","8600000US04019","ZCTA5 04019"
"1401","307","8600000US04020","ZCTA5 04020"
"6612","321","8600000US04021","ZCTA5 04021"
